,date,game_name,home,away,bookie,home_odds,draw_odds,away_odds,winner
437,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,bet-at-home,1.36,2.25,1.8,
438,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,bet365,1.4,2.25,1.7,
439,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Betsensation,1.43,2.13,1.91,
440,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,bwin,1.55,2.2,1.6,
441,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Coolbet,1.5,2.3,1.95,
442,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Curebet,1.48,2.21,1.98,
443,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,GGBET,1.4,2.13,1.84,
444,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Lasbet,1.43,2.13,1.91,
445,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Marathonbet,1.4,2.36,1.9,
446,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Pinnacle,1.5,2.18,2.04,
447,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Unibet,1.18,2.3,2.05,
448,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,William Hill,1.2,2.2,2.0,
449,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,10x10bet,2.61,2.66,1.02,
450,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,1xBet,2.46,2.68,1.02,
451,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Asianodds,2.63,2.71,1.01,
452,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,bet-at-home,2.15,2.55,1.03,
453,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,bet365,2.5,2.5,0.9,
454,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Betsensation,2.5,2.55,0.97,
455,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,bwin,2.4,2.5,0.95,
456,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Coolbet,2.5,2.75,1.05,
457,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Curebet,2.59,2.64,1.01,
458,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,GGBET,2.47,2.6,0.92,
459,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Lasbet,2.5,2.55,0.97,
460,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Marathonbet,2.48,2.68,1.0,
461,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Pinnacle,2.63,2.67,1.01,
462,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Unibet,2.5,2.5,0.95,
463,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,William Hill,2.4,2.4,0.95,
464,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,10x10bet,0.31,4.7,8.8,
465,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,1xBet,0.28,4.5,7.8,
466,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Asianodds,0.29,4.52,8.25,
467,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,bet-at-home,0.25,4.6,7.2,
468,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Betsensation,0.27,4.1,7.7,
469,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,bwin,0.26,4.25,7.0,
470,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Coolbet,0.29,4.25,8.5,
471,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Curebet,0.3,4.6,8.6,
472,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Lasbet,0.27,4.1,7.7,
473,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Marathonbet,0.29,4.35,7.6,
474,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Pinnacle,0.29,4.52,8.25,
475,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Unibet,0.27,4.0,7.0,
476,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,William Hill,0.28,3.6,7.5,
477,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,10x10bet,5.0,2.75,0.64,
478,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,1xBet,4.25,2.9,0.59,
479,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Asianodds,4.84,2.65,0.62,
480,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,bet-at-home,4.2,2.9,0.54,
481,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Betsensation,4.5,2.5,0.58,
482,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,bwin,5.0,2.9,0.44,
483,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Coolbet,4.75,2.85,0.57,
484,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Curebet,4.9,2.73,0.63,
485,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Lasbet,4.5,2.5,0.58,
486,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Marathonbet,4.3,2.92,0.57,
487,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Pinnacle,4.84,2.65,0.62,
488,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Unibet,5.0,3.0,0.43,
489,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,William Hill,4.8,2.7,0.5,
490,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,10x10bet,1.36,2.5,1.99,
491,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,1xBet,1.27,2.52,1.85,
492,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Asianodds,1.32,2.44,1.93,
493,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,bet-at-home,1.27,2.4,1.75,
494,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Betsensation,1.25,2.29,1.84,
495,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,bwin,1.25,2.25,1.65,
496,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Coolbet,1.3,2.5,1.85,
497,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Curebet,1.35,2.47,1.98,
498,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Lasbet,1.25,2.29,1.84,
499,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Marathonbet,1.25,2.52,1.83,
500,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Pinnacle,1.32,2.44,1.93,
501,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Unibet,1.28,2.3,1.75,
502,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,William Hill,1.25,2.2,1.8,
503,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,10x10bet,1.55,2.63,1.65,
504,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,1xBet,1.48,2.48,1.56,
505,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Asianodds,1.51,2.54,1.61,
506,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,bet-at-home,1.47,2.3,1.55,
507,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Betsensation,1.43,2.41,1.52,
508,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,bwin,1.45,2.4,1.35,
509,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Coolbet,1.5,2.5,1.6,
510,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Curebet,1.54,2.61,1.63,
511,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Lasbet,1.43,2.41,1.52,
512,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Marathonbet,1.48,2.48,1.56,
513,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Pinnacle,1.51,2.54,1.61,
514,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Unibet,1.55,2.25,1.45,
515,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,William Hill,1.45,2.2,1.55,
516,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,10x10bet,1.8,2.53,1.47,
517,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,1xBet,1.67,2.54,1.35,
518,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Asianodds,1.76,2.41,1.44,
519,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,bet-at-home,1.65,2.4,1.34,
520,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Betsensation,1.67,2.34,1.35,
521,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,bwin,1.6,2.3,1.25,
522,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Coolbet,1.7,2.5,1.4,
523,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Curebet,1.79,2.51,1.46,
524,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Lasbet,1.67,2.34,1.35,
525,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Marathonbet,1.67,2.55,1.35,
526,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Pinnacle,1.76,2.41,1.44,
527,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Unibet,1.6,2.3,1.38,
528,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,William Hill,1.62,2.25,1.35,
529,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,10x10bet,2.37,2.45,1.18,
530,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,1xBet,2.19,2.44,1.12,
531,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Asianodds,2.3,2.37,1.15,
532,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,bet-at-home,2.15,2.35,1.05,
533,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Betsensation,2.18,2.25,1.09,
534,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,bwin,2.3,2.3,0.93,
535,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Coolbet,2.3,2.4,1.12,
536,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Curebet,2.35,2.41,1.17,
537,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Lasbet,2.18,2.25,1.09,
538,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Marathonbet,2.22,2.42,1.09,
539,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Pinnacle,2.3,2.37,1.15,
540,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Unibet,2.0,2.35,1.07,
541,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,William Hill,2.4,2.2,1.0,
542,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,10x10bet,1.87,2.47,1.44,
543,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,1xBet,1.74,2.36,1.38,
544,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Asianodds,1.81,2.44,1.39,
545,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,bet-at-home,1.6,2.25,1.45,
546,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Betsensation,1.73,2.29,1.33,
547,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,bwin,1.35,2.4,1.45,
548,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Coolbet,1.7,2.3,1.5,
549,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Curebet,1.86,2.47,1.43,
550,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Lasbet,1.73,2.29,1.33,
551,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Marathonbet,1.74,2.38,1.38,
552,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Pinnacle,1.81,2.44,1.39,
553,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Unibet,1.65,2.2,1.38,
554,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,William Hill,1.45,2.1,1.62,
555,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,10x10bet,1.62,2.45,1.67,
556,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,1xBet,1.57,2.44,1.48,
557,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Asianodds,1.57,2.39,1.63,
558,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,bet-at-home,1.6,2.3,1.43,
559,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Betsensation,1.5,2.27,1.54,
560,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,bwin,1.45,2.5,1.35,
561,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Coolbet,1.6,2.3,1.6,
562,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Curebet,1.61,2.45,1.66,
563,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Lasbet,1.5,2.27,1.54,
564,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Marathonbet,1.57,2.45,1.48,
565,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Pinnacle,1.57,2.39,1.63,
566,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Unibet,1.55,2.35,1.35,
567,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,William Hill,1.37,2.1,1.7,
