,date,game_name,home,away,bookie,home_odds,draw_odds,away_odds,winner
150,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,10x10bet,2.01,2.56,1.32,
151,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,1xBet,1.98,2.52,1.34,
152,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Asianodds,2.0,2.6,1.35,
153,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,bet-at-home,1.65,2.35,1.36,
154,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,,2.0,2.5,1.3,
155,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Betsensation,2.05,2.62,1.35,
156,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,bwin,1.55,2.25,1.37,
157,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Coolbet,2.0,2.5,1.4,
158,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Curebet,2.01,2.56,1.32,
159,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,GGBET,1.94,2.45,1.3,
160,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Lasbet,2.04,2.6,1.34,
161,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Marathonbet,1.99,2.52,1.32,
162,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Pinnacle,2.0,2.6,1.31,
163,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,Unibet,1.9,2.5,1.35,
164,"Today, 04 Dec  2021, 17:30",Yeovil - Stevenage,Yeovil,Stevenage,William Hill,1.9,2.25,1.38,
165,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,10x10bet,1.74,2.14,1.88,
166,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,1xBet,1.7,2.24,1.78,
167,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Asianodds,1.71,2.16,1.9,
168,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,bet-at-home,1.6,1.95,1.85,
169,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,bet365,1.7,2.2,1.75,
170,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Betsensation,1.77,2.17,1.91,
171,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,bwin,1.6,2.2,1.8,
172,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Coolbet,1.72,2.1,1.95,
173,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Curebet,1.71,2.09,1.84,
174,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,GGBET,1.61,2.26,1.77,
175,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Lasbet,1.73,2.12,1.87,
176,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Marathonbet,1.64,2.25,1.84,
177,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Pinnacle,1.73,2.13,1.93,
178,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,Unibet,1.75,2.05,1.88,
179,"Today, 04 Dec  2021, 15:00",Barnsley - Huddersfield,Barnsley,Huddersfield,William Hill,1.62,2.1,1.75,
180,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,10x10bet,1.38,2.17,2.39,
181,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,1xBet,1.34,2.34,2.24,
182,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Asianodds,1.41,2.3,2.35,
183,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,bet-at-home,1.3,2.1,2.2,
184,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,bet365,1.3,2.2,2.3,
185,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Betsensation,1.4,2.2,2.41,
186,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,bwin,1.25,2.2,2.3,
187,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Coolbet,1.34,2.2,2.45,
188,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Curebet,1.35,2.12,2.34,
189,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,GGBET,1.31,2.27,2.2,
190,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Lasbet,1.37,2.15,2.37,
191,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Marathonbet,1.32,2.34,2.24,
192,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Pinnacle,1.41,2.18,2.35,
193,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,Unibet,1.35,2.2,2.35,
194,"Today, 04 Dec  2021, 15:00",Blackburn - Preston,Blackburn,Preston,William Hill,1.25,2.2,2.2,
195,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,10x10bet,1.9,2.2,1.69,
196,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,1xBet,1.82,2.3,1.62,
197,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Asianodds,1.98,2.2,1.66,
198,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,bet-at-home,1.85,2.05,1.55,
199,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,bet365,1.9,2.1,1.62,
200,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Betsensation,1.93,2.23,1.71,
201,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,bwin,1.7,2.1,1.7,
202,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Coolbet,1.95,2.18,1.65,
203,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Curebet,1.86,2.15,1.65,
204,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,GGBET,1.81,2.23,1.6,
205,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Lasbet,1.89,2.18,1.67,
206,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Marathonbet,1.94,2.32,1.52,
207,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Pinnacle,1.98,2.24,1.61,
208,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,Unibet,1.85,2.15,1.7,
209,"Today, 04 Dec  2021, 15:00",Blackpool - Luton,Blackpool,Luton,William Hill,1.8,2.1,1.6,
210,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,10x10bet,1.72,2.2,1.86,
211,"Today, 04 Dec  2021, 15:00",Bristol City - Derby,Bristol City,Derby,1xBet,1.7,2.28,1.75,
